id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 1034678898 ,c17f870c-fca0-3eea-adb3-221f30626d42,  -16.149000 ,  -43.076000 ,2019-04-29 16:40:00,Brasil,MINAS GERAIS,RIACHO DOS MACHADOS,Cerrado
 1034678899 ,7a6c7601-197a-38e0-ba2c-26d45dacead4,  -16.147000 ,  -43.066000 ,2019-04-29 16:40:00,Brasil,MINAS GERAIS,RIACHO DOS MACHADOS,Cerrado
 1034678901 ,19c9efce-518d-3c1f-9576-4a99e0293580,  -15.467000 ,  -42.834000 ,2019-04-29 16:40:00,Brasil,MINAS GERAIS,MATO VERDE,Cerrado
 1034678875 ,773bd5c6-3647-3ce7-8532-4a40fcc21ea9,  -18.940000 ,  -43.154000 ,2019-04-29 16:40:00,Brasil,MINAS GERAIS,SENHORA DO PORTO,Mata Atlântica
 1034678891 ,a265a2a8-27f7-3fb0-82d1-54d2c9a521c2,  -18.378000 ,  -47.097000 ,2019-04-29 16:40:00,Brasil,MINAS GERAIS,COROMANDEL,Cerrado
 1047087218 ,c8be493a-052e-3813-960b-93df53fd846a,  -18.139000 ,  -43.014000 ,2019-05-07 15:55:00,Brasil,MINAS GERAIS,RIO VERMELHO,Mata Atlântica
 1073534860 ,d32dd79b-f30c-3751-8253-b8e760a5db62,  -15.110000 ,  -43.560000 ,2019-05-24 16:35:00,Brasil,MINAS GERAIS,JAÍBA,Caatinga
 1073534861 ,055b28ff-709e-36f1-86a2-c743059650fa,  -15.109000 ,  -43.551000 ,2019-05-24 16:35:00,Brasil,MINAS GERAIS,JAÍBA,Caatinga
 1076107475 ,fbb6304d-7ab0-3837-8dab-5d34ad97ce10,  -19.937000 ,  -47.833000 ,2019-05-26 16:25:00,Brasil,MINAS GERAIS,DELTA,Cerrado
 1076107476 ,b70806b9-f855-34b6-96a4-7991337b192c,  -19.933000 ,  -47.811000 ,2019-05-26 16:25:00,Brasil,MINAS GERAIS,DELTA,Cerrado
 1076107477 ,399875e5-3a58-3e08-950d-6f20e5cab726,  -18.461000 ,  -43.304000 ,2019-05-26 16:25:00,Brasil,MINAS GERAIS,SANTO ANTÔNIO DO ITAMBÉ,Mata Atlântica
 1076107478 ,aa557b5f-7de7-389b-970d-c34796cddeb3,  -18.460000 ,  -43.291000 ,2019-05-26 16:25:00,Brasil,MINAS GERAIS,SANTO ANTÔNIO DO ITAMBÉ,Mata Atlântica
 1096108426 ,26fc8867-73cc-3acd-ae5b-2007ee47a789,  -17.267000 ,  -46.527000 ,2019-06-07 16:50:00,Brasil,MINAS GERAIS,PARACATU,Cerrado
 1096108430 ,f784071a-5773-3fb2-951b-81c2f6e5a2c6,  -16.642000 ,  -41.791000 ,2019-06-07 16:50:00,Brasil,MINAS GERAIS,ITINGA,Mata Atlântica
 1096108432 ,a757ad11-6ed3-330c-9735-d25a9a221f45,  -16.173000 ,  -43.619000 ,2019-06-07 16:50:00,Brasil,MINAS GERAIS,CAPITÃO ENÉAS,Cerrado
 1096108433 ,bce56eee-1462-3426-86b2-2b8c77249714,  -16.032000 ,  -45.868000 ,2019-06-07 16:50:00,Brasil,MINAS GERAIS,ARINOS,Cerrado
 1107064522 ,5b648563-e0d2-368c-a7bd-d26fb4098059,  -18.402000 ,  -48.872000 ,2019-06-12 17:05:00,Brasil,MINAS GERAIS,TUPACIGUARA,Mata Atlântica
 1107064523 ,0306b5cf-5ba1-3cf7-86ae-43955290bdf2,  -18.400000 ,  -48.862000 ,2019-06-12 17:05:00,Brasil,MINAS GERAIS,TUPACIGUARA,Mata Atlântica
 1111528522 ,3073c255-780d-3efa-927e-b8f54e038b96,  -18.752000 ,  -49.789000 ,2019-06-14 16:55:00,Brasil,MINAS GERAIS,ITUIUTABA,Cerrado
 1131905895 ,90e45ce2-8e79-32b6-b4f2-2feacbfe387b,  -21.555000 ,  -44.131000 ,2019-06-23 16:45:00,Brasil,MINAS GERAIS,PIEDADE DO RIO GRANDE,Mata Atlântica
 1134068684 ,6de99435-60c4-3c19-9785-6f5f6848c46a,  -19.932000 ,  -48.343000 ,2019-06-24 17:30:00,Brasil,MINAS GERAIS,CONCEIÇÃO DAS ALAGOAS,Cerrado
 1160955186 ,228cf1c7-3640-3bd0-bc2b-2e0c4661e6ef,  -17.721000 ,  -44.413000 ,2019-07-04 16:30:00,Brasil,MINAS GERAIS,LASSANCE,Cerrado
 1160955187 ,0d448033-032f-3294-b4ae-00cbc39cea8b,  -17.683000 ,  -44.277000 ,2019-07-04 16:30:00,Brasil,MINAS GERAIS,FRANCISCO DUMONT,Cerrado
 1160955188 ,6a31fb3e-5ea0-3da9-8252-dfede5d6f7f9,  -17.682000 ,  -44.266000 ,2019-07-04 16:30:00,Brasil,MINAS GERAIS,FRANCISCO DUMONT,Cerrado
 1160955189 ,c90c8784-3b12-3ad5-a968-19e9ab37cfeb,  -17.673000 ,  -44.279000 ,2019-07-04 16:30:00,Brasil,MINAS GERAIS,FRANCISCO DUMONT,Cerrado
 1160955190 ,558090c5-f8a6-3060-a854-f4592a3594a7,  -17.496000 ,  -44.559000 ,2019-07-04 16:30:00,Brasil,MINAS GERAIS,VÁRZEA DA PALMA,Cerrado
 1167597987 ,8e436974-cee7-3dfd-a125-0afc80529ba8,  -18.313000 ,  -45.125000 ,2019-07-07 17:00:00,Brasil,MINAS GERAIS,TRÊS MARIAS,Cerrado
 1167597993 ,6579413d-ad5f-3e67-906c-94eb0b2f9fa7,  -16.472000 ,  -44.016000 ,2019-07-07 17:00:00,Brasil,MINAS GERAIS,CORAÇÃO DE JESUS,Cerrado
 1167597994 ,2e014e71-6737-3b51-8195-2d93831922e7,  -16.470000 ,  -44.028000 ,2019-07-07 17:00:00,Brasil,MINAS GERAIS,CORAÇÃO DE JESUS,Cerrado
 1180766117 ,9d6ac973-2cc4-30a9-8d01-5bc07842c307,  -20.702000 ,  -46.621000 ,2019-07-11 16:35:00,Brasil,MINAS GERAIS,PASSOS,Cerrado
 1190695347 ,18c0dcaa-be23-3573-9aa6-572e179e5fd0,  -19.250000 ,  -41.858000 ,2019-07-14 17:05:00,Brasil,MINAS GERAIS,TARUMIRIM,Mata Atlântica
 1196172055 ,d86ec305-b14c-3266-820e-a157b9f434c2,  -15.582000 ,  -43.296000 ,2019-07-16 16:55:00,Brasil,MINAS GERAIS,JANAÚBA,Caatinga
 1196172056 ,38f9717b-a955-3bfe-b581-b64824138283,  -15.571000 ,  -43.298000 ,2019-07-16 16:55:00,Brasil,MINAS GERAIS,JANAÚBA,Caatinga
 1196172057 ,d00e93d0-6bf3-3d68-bdcf-b7d789823af4,  -15.482000 ,  -44.390000 ,2019-07-16 16:55:00,Brasil,MINAS GERAIS,JANUÁRIA,Caatinga
 1196172058 ,71f36067-a6f3-39d5-a7a9-97a8f8bbe972,  -14.906000 ,  -43.460000 ,2019-07-16 16:55:00,Brasil,MINAS GERAIS,GAMELEIRAS,Caatinga
 1210376208 ,0b08e5f1-dd31-34f9-a982-e3afae874b2f,  -22.607000 ,  -46.215000 ,2019-07-20 16:30:00,Brasil,MINAS GERAIS,MUNHOZ,Mata Atlântica
 1210376209 ,3b760944-664e-3ac2-a9b9-5159183c6b3f,  -22.602000 ,  -46.223000 ,2019-07-20 16:30:00,Brasil,MINAS GERAIS,SENADOR AMARAL,Mata Atlântica
 1210376211 ,e5bf671f-5eb6-3629-bee4-24eca2b74b83,  -19.336000 ,  -47.212000 ,2019-07-20 16:30:00,Brasil,MINAS GERAIS,PERDIZES,Cerrado
 1210376212 ,eb9cb801-7b7b-37e7-aa8d-48176e7fd59d,  -19.039000 ,  -44.322000 ,2019-07-20 16:30:00,Brasil,MINAS GERAIS,CURVELO,Cerrado
 1272939619 ,a7c56861-7bef-3845-b6ba-3ed22c173f70,  -16.267000 ,  -45.396000 ,2019-08-05 16:30:00,Brasil,MINAS GERAIS,URUCUIA,Cerrado
 1316343874 ,a5cc26a2-4593-327c-989d-372234539d6e,  -20.042000 ,  -49.214000 ,2019-08-14 16:20:00,Brasil,MINAS GERAIS,FRUTAL,Cerrado
 803795962 ,0826a5ee-9600-37ff-8208-f63424428d9a,  -18.737000 ,  -50.072000 ,2019-01-07 16:40:00,Brasil,MINAS GERAIS,SANTA VITÓRIA,Cerrado
 807947739 ,049ca988-b193-3a02-bcb1-fed198da50b2,  -20.713000 ,  -43.707000 ,2019-01-09 16:30:00,Brasil,MINAS GERAIS,CONSELHEIRO LAFAIETE,Mata Atlântica
 807947782 ,ab15982d-b5d3-3ca7-ba2e-86ec608497c7,  -19.160000 ,  -45.449000 ,2019-01-09 16:30:00,Brasil,MINAS GERAIS,ABAETÉ,Cerrado
 822834018 ,9c40910d-5f70-382e-abef-9927586fe9ab,  -17.992000 ,  -46.904000 ,2019-01-16 16:35:00,Brasil,MINAS GERAIS,VAZANTE,Cerrado
 1305998467 ,3611b587-6b35-3750-b579-a8ffa3979cf7,  -19.877000 ,  -46.069000 ,2019-08-12 16:35:00,Brasil,MINAS GERAIS,TAPIRAÍ,Cerrado
 1305998619 ,dc5bfa29-61cc-3680-96b5-1f952afacac9,  -19.938000 ,  -43.741000 ,2019-08-12 16:35:00,Brasil,MINAS GERAIS,SABARÁ,Mata Atlântica
 1329677681 ,885706d3-ce18-3247-b3ab-a18ab80e5eeb,  -21.537000 ,  -44.049000 ,2019-08-17 16:55:00,Brasil,MINAS GERAIS,SANTA RITA DE IBITIPOCA,Mata Atlântica
 1329677680 ,fd39ca00-4a51-3f2a-91c4-9862de0249df,  -21.538000 ,  -44.060000 ,2019-08-17 16:55:00,Brasil,MINAS GERAIS,SANTA RITA DE IBITIPOCA,Mata Atlântica
 1329677679 ,6b661873-1958-3117-b70a-9a626cd23fde,  -21.582000 ,  -45.411000 ,2019-08-17 16:55:00,Brasil,MINAS GERAIS,VARGINHA,Mata Atlântica
 1329677678 ,509fb190-820f-35a7-9d5a-c515ac21bc07,  -21.583000 ,  -45.421000 ,2019-08-17 16:55:00,Brasil,MINAS GERAIS,VARGINHA,Mata Atlântica
 1347038783 ,a0b15a0f-057c-3253-8825-923a3ffb163b,  -18.092000 ,  -43.941000 ,2019-08-21 16:30:00,Brasil,MINAS GERAIS,BUENÓPOLIS,Cerrado
 1347038782 ,04ad36c0-9430-32e5-9c53-0719b8cea991,  -19.530000 ,  -44.371000 ,2019-08-21 16:30:00,Brasil,MINAS GERAIS,INHAÚMA,Cerrado
 1347038734 ,4c1a9bfb-40bd-35da-9a3c-bdbd30aace45,  -15.881000 ,  -45.882000 ,2019-08-21 16:30:00,Brasil,MINAS GERAIS,ARINOS,Cerrado
 1347038942 ,a04cffb8-f4e8-3a29-8a90-4476533b5932,  -18.530000 ,  -46.080000 ,2019-08-21 16:30:00,Brasil,MINAS GERAIS,PATOS DE MINAS,Cerrado
 1347038941 ,8c8b5f8c-87b6-3acf-a082-5e9a6bb5d395,  -18.833000 ,  -43.775000 ,2019-08-21 16:30:00,Brasil,MINAS GERAIS,SANTANA DE PIRAPAMA,Cerrado
 1347038940 ,0c011677-433f-3f38-bae1-8e1129271b16,  -18.900000 ,  -44.704000 ,2019-08-21 16:30:00,Brasil,MINAS GERAIS,CURVELO,Cerrado
 1347038939 ,f62ea8ac-7a31-3eac-b1bf-4cd1bc3ffe77,  -18.909000 ,  -44.690000 ,2019-08-21 16:30:00,Brasil,MINAS GERAIS,CURVELO,Cerrado
 1347039015 ,e99d5e41-86f5-3f97-a549-0f1083f7cc89,  -20.845000 ,  -44.745000 ,2019-08-21 16:30:00,Brasil,MINAS GERAIS,OLIVEIRA,Mata Atlântica
 1347039014 ,1259a02d-9673-361c-9bd2-ecc17c4bc1ca,  -20.847000 ,  -44.758000 ,2019-08-21 16:30:00,Brasil,MINAS GERAIS,OLIVEIRA,Mata Atlântica
 1347039013 ,3eb5daf7-aec7-318f-9ab8-84c43feaabb9,  -22.189000 ,  -44.722000 ,2019-08-21 16:30:00,Brasil,MINAS GERAIS,ALAGOA,Mata Atlântica
 1347039012 ,29c26a8d-c098-389e-8087-3cc8bf0b0d30,  -22.190000 ,  -44.736000 ,2019-08-21 16:30:00,Brasil,MINAS GERAIS,ALAGOA,Mata Atlântica
 1369713842 ,e8d00f7e-a1e7-382a-bf63-106b9bfb1434,  -17.694000 ,  -45.232000 ,2019-08-28 16:35:00,Brasil,MINAS GERAIS,BURITIZEIRO,Cerrado
 1369713839 ,4f00fef6-db50-3183-a642-4b317907895d,  -17.696000 ,  -45.242000 ,2019-08-28 16:35:00,Brasil,MINAS GERAIS,BURITIZEIRO,Cerrado
 1369713836 ,73d65b26-7a00-3505-bd81-dd6dd7151528,  -17.698000 ,  -45.237000 ,2019-08-28 16:35:00,Brasil,MINAS GERAIS,BURITIZEIRO,Cerrado
 1369713829 ,735dbd6e-cd11-3e70-a7fe-6f01dc6abc00,  -17.927000 ,  -44.316000 ,2019-08-28 16:35:00,Brasil,MINAS GERAIS,BUENÓPOLIS,Cerrado
 1369713826 ,a490ee38-a785-390b-a423-01fa97157ef6,  -17.934000 ,  -45.267000 ,2019-08-28 16:35:00,Brasil,MINAS GERAIS,BURITIZEIRO,Cerrado
 1369713823 ,21a4a40c-5dab-3f54-a8f0-ae0b30a7a4b8,  -17.936000 ,  -45.278000 ,2019-08-28 16:35:00,Brasil,MINAS GERAIS,BURITIZEIRO,Cerrado
 1369713845 ,8a1dbc74-3e8c-3ff3-8f22-b8eee1c249ab,  -16.302000 ,  -44.580000 ,2019-08-28 16:35:00,Brasil,MINAS GERAIS,BRASÍLIA DE MINAS,Cerrado
 1373234559 ,f901d9e7-cec5-3747-8b49-d88890a5ceda,  -19.127000 ,  -49.693000 ,2019-08-29 17:20:00,Brasil,MINAS GERAIS,GURINHATÃ,Cerrado
 1379648548 ,36c24e78-527e-3b0e-b3fc-800a813da468,  -19.567000 ,  -46.719000 ,2019-08-31 17:05:00,Brasil,MINAS GERAIS,IBIÁ,Cerrado
 1403064160 ,e36594ce-3390-3b0c-886b-50b24e537518,  -21.095000 ,  -42.933000 ,2019-09-11 16:45:00,Brasil,MINAS GERAIS,UBÁ,Mata Atlântica
 1403541817 ,8ac5d2f3-208c-3968-92f1-82ee87df59a4,  -18.769000 ,  -47.694000 ,2019-09-14 17:20:00,Brasil,MINAS GERAIS,ESTRELA DO SUL,Cerrado
 1404197869 ,73fc0d2e-a88a-31bb-940d-ae8b2ec76ef0,  -16.245000 ,  -47.130000 ,2019-09-18 16:55:00,Brasil,MINAS GERAIS,UNAÍ,Cerrado
 1404197887 ,97fccf44-ad78-3f8a-a99c-4e0b4bafce62,  -19.533000 ,  -43.634000 ,2019-09-18 16:55:00,Brasil,MINAS GERAIS,JABOTICATUBAS,Cerrado
 1404197886 ,564de85b-1bb2-3292-9899-ac8e62665250,  -16.236000 ,  -47.132000 ,2019-09-18 16:55:00,Brasil,MINAS GERAIS,UNAÍ,Cerrado
 1404197885 ,a5706b90-5701-310a-a1fa-2710efc1a53a,  -19.533000 ,  -44.204000 ,2019-09-18 16:55:00,Brasil,MINAS GERAIS,CAPIM BRANCO,Cerrado
 1404198022 ,1898312f-b3df-39af-b653-771c82eeb4a3,  -17.832000 ,  -44.255000 ,2019-09-18 16:55:00,Brasil,MINAS GERAIS,BUENÓPOLIS,Cerrado
 1404198026 ,d0b70b77-2e3c-3f6c-b1a6-a1e96e888aef,  -17.692000 ,  -43.528000 ,2019-09-18 16:55:00,Brasil,MINAS GERAIS,DIAMANTINA,Cerrado
 1404198028 ,4f3c0254-89da-3911-915d-84838a5e1b82,  -17.611000 ,  -44.220000 ,2019-09-18 16:55:00,Brasil,MINAS GERAIS,FRANCISCO DUMONT,Cerrado
 1404198031 ,98948fa2-7b27-3062-b9a6-2c850b915aa1,  -17.690000 ,  -43.516000 ,2019-09-18 16:55:00,Brasil,MINAS GERAIS,DIAMANTINA,Cerrado
 1404198047 ,50b3de35-3ab7-3ab7-947c-4865685a5243,  -16.700000 ,  -43.528000 ,2019-09-18 16:55:00,Brasil,MINAS GERAIS,FRANCISCO SÁ,Cerrado
 1404200627 ,4c61ea78-0e61-3164-95e4-a1e23d856ab7,  -19.802000 ,  -47.702000 ,2019-09-18 16:55:00,Brasil,MINAS GERAIS,UBERABA,Cerrado
 1404547467 ,cb337999-fee6-3450-a4d1-1963ac83ace7,  -15.129000 ,  -43.875000 ,2019-09-20 16:40:00,Brasil,MINAS GERAIS,JAÍBA,Cerrado
 1405790106 ,3587ea6f-3671-3d45-9372-f090afe3ce80,  -14.351000 ,  -44.117000 ,2019-10-02 17:05:00,Brasil,MINAS GERAIS,JUVENÍLIA,Caatinga
 1405790105 ,6392b71d-4aed-38fb-b89c-b07c7df8dc3a,  -14.357000 ,  -44.111000 ,2019-10-02 17:05:00,Brasil,MINAS GERAIS,JUVENÍLIA,Caatinga
 1405790104 ,c9701855-1ad6-3a0a-bd9c-ac17d3734130,  -14.361000 ,  -44.134000 ,2019-10-02 17:05:00,Brasil,MINAS GERAIS,JUVENÍLIA,Caatinga
 1405790049 ,f448feb9-983b-3bcc-91bf-365ea1c01805,  -17.965000 ,  -42.307000 ,2019-10-02 17:05:00,Brasil,MINAS GERAIS,ÁGUA BOA,Mata Atlântica
 1405790048 ,cb706da9-dabc-3836-b2ae-b4b940b38687,  -17.967000 ,  -42.298000 ,2019-10-02 17:05:00,Brasil,MINAS GERAIS,ÁGUA BOA,Mata Atlântica
 1405790047 ,92bb18a1-98aa-36bc-8cc8-d2b9aa4aeddc,  -17.970000 ,  -42.333000 ,2019-10-02 17:05:00,Brasil,MINAS GERAIS,ÁGUA BOA,Mata Atlântica
 1405790046 ,ba8ae7c3-3ca8-3a4d-839f-65ef660e52fd,  -17.972000 ,  -42.325000 ,2019-10-02 17:05:00,Brasil,MINAS GERAIS,ÁGUA BOA,Mata Atlântica
 1405790045 ,9d64ce68-bd2c-39cd-9a7e-fe4add7bc948,  -18.340000 ,  -43.211000 ,2019-10-02 17:05:00,Brasil,MINAS GERAIS,SERRA AZUL DE MINAS,Mata Atlântica
 1405790044 ,6757d269-bc25-3803-95f9-c89ebff9340b,  -18.783000 ,  -43.459000 ,2019-10-02 17:05:00,Brasil,MINAS GERAIS,ALVORADA DE MINAS,Mata Atlântica
 1405790043 ,341f0839-43dc-3962-acfe-5ed73efb4d5f,  -19.958000 ,  -41.870000 ,2019-10-02 17:05:00,Brasil,MINAS GERAIS,SANTANA DO MANHUAÇU,Mata Atlântica
 1405790042 ,a1478f77-4c17-32aa-ac6f-bf7f8c080299,  -19.959000 ,  -43.833000 ,2019-10-02 17:05:00,Brasil,MINAS GERAIS,RAPOSOS,Mata Atlântica
 1405896575 ,8479cf2d-3f62-35ed-8007-71175ccd68cb,  -19.667000 ,  -45.707000 ,2019-10-04 16:55:00,Brasil,MINAS GERAIS,ESTRELA DO INDAIÁ,Cerrado
 1405896574 ,a8daf216-dbe4-3ee6-b252-349c381ace35,  -19.749000 ,  -47.973000 ,2019-10-04 16:55:00,Brasil,MINAS GERAIS,UBERABA,Cerrado
 1405896573 ,5db84ad2-da5b-3cc4-9917-77d7358459e9,  -20.014000 ,  -46.298000 ,2019-10-04 16:55:00,Brasil,MINAS GERAIS,MEDEIROS,Cerrado
 1405896570 ,6f1687af-6c1d-3426-bd95-d05c15f87f7b,  -20.212000 ,  -47.022000 ,2019-10-04 16:55:00,Brasil,MINAS GERAIS,DELFINÓPOLIS,Cerrado
 1405896569 ,9dd60c48-de75-34eb-ace7-35e9f732a50b,  -20.213000 ,  -47.031000 ,2019-10-04 16:55:00,Brasil,MINAS GERAIS,DELFINÓPOLIS,Cerrado
 1405896568 ,4328ce6d-2275-3522-968b-dd1ad8295809,  -20.215000 ,  -47.041000 ,2019-10-04 16:55:00,Brasil,MINAS GERAIS,DELFINÓPOLIS,Cerrado
 1405896567 ,7d326964-7c07-3985-9c66-f716300060d9,  -20.250000 ,  -45.844000 ,2019-10-04 16:55:00,Brasil,MINAS GERAIS,IGUATAMA,Cerrado
 1406817731 ,fd423a7f-ee5e-3848-bc8b-dc5cb3b66196,  -17.571000 ,  -42.186000 ,2019-10-18 17:05:00,Brasil,MINAS GERAIS,SETUBINHA,Mata Atlântica
 1406817730 ,04814901-91e3-3ec5-b5c8-51df664eccf1,  -17.580000 ,  -42.153000 ,2019-10-18 17:05:00,Brasil,MINAS GERAIS,SETUBINHA,Mata Atlântica
 1407665693 ,89687260-5f54-3af1-ad53-8cfbb4a0eea1,  -17.220000 ,  -41.903000 ,2019-10-29 16:50:00,Brasil,MINAS GERAIS,NOVO CRUZEIRO,Mata Atlântica
 1408228306 ,7df15f52-77bc-36a4-832c-4f4dab426d55,  -17.344000 ,  -41.338000 ,2019-11-04 16:10:00,Brasil,MINAS GERAIS,NOVO ORIENTE DE MINAS,Mata Atlântica
 1408228305 ,4a92bf79-b618-33a1-ab43-303d083e4c27,  -16.810000 ,  -41.186000 ,2019-11-04 16:10:00,Brasil,MINAS GERAIS,JOAÍMA,Mata Atlântica
 1408646126 ,78e5a453-9278-3fd2-8abf-0789406805cf,  -17.929000 ,  -43.979000 ,2019-11-10 17:10:00,Brasil,MINAS GERAIS,BUENÓPOLIS,Cerrado
 1408646125 ,ed230b98-d883-363f-ac5d-79eef8ce51fb,  -18.079000 ,  -42.126000 ,2019-11-10 17:10:00,Brasil,MINAS GERAIS,ÁGUA BOA,Mata Atlântica
 1408646124 ,7617fdc7-445b-3e88-ac69-b4f7fa23a360,  -18.086000 ,  -42.117000 ,2019-11-10 17:10:00,Brasil,MINAS GERAIS,ÁGUA BOA,Mata Atlântica
 1408646139 ,0e391200-7753-3d86-81e5-d2387f51102e,  -17.669000 ,  -42.957000 ,2019-11-10 17:10:00,Brasil,MINAS GERAIS,ITAMARANDIBA,Cerrado
 1408646137 ,d394a458-2862-3554-9c01-c789205d6c4a,  -17.720000 ,  -42.955000 ,2019-11-10 17:10:00,Brasil,MINAS GERAIS,ITAMARANDIBA,Cerrado
 1408646136 ,e7a74dc1-a8bc-3efc-8427-5449f2e899cc,  -17.721000 ,  -42.979000 ,2019-11-10 17:10:00,Brasil,MINAS GERAIS,ITAMARANDIBA,Cerrado
 1408646133 ,42aec622-b04a-3674-9236-10eb9308ddaf,  -17.758000 ,  -43.806000 ,2019-11-10 17:10:00,Brasil,MINAS GERAIS,BOCAIÚVA,Cerrado
 1408646132 ,5e422a80-8b48-35d2-835a-f6fea2fdc96a,  -17.758000 ,  -43.810000 ,2019-11-10 17:10:00,Brasil,MINAS GERAIS,BOCAIÚVA,Cerrado
 1408646131 ,29cc6aa7-8a36-35b2-9d27-217aa22ab189,  -17.763000 ,  -43.832000 ,2019-11-10 17:10:00,Brasil,MINAS GERAIS,BOCAIÚVA,Cerrado
 1408646130 ,60b6d1ca-ca5d-3c7e-929e-c861ce61ad28,  -17.763000 ,  -43.837000 ,2019-11-10 17:10:00,Brasil,MINAS GERAIS,BOCAIÚVA,Cerrado
